Activity ID,Latitude,Longitude,Site Name,Group name,Submitted by,Observation date,Time,Light condition,Depth (metres),Water temperature (deg. C),Activity,Zone,Habitat,Country,Coral No.,Colour Code Lightest,Colour Code Darkest,Average,Coral Type
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,376,B3,B4,3.5,Boulder corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,377,D3,D4,3.5,Plate corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,378,D4,D5,4.5,Plate corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,379,E3,E5,4,Branching corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,380,B3,B5,4,Boulder corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,381,B3,B5,4,Boulder corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,382,B2,B3,2.5,Boulder corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,383,E4,E5,4.5,Branching corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,384,E3,E4,3.5,Branching corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,385,B3,B5,4,Boulder corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,386,B2,B3,2.5,Boulder corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,387,E4,E5,4.5,Branching corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,388,E3,E4,3.5,Branching corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,389,E4,E5,4.5,Branching corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,390,E3,E4,3.5,Branching corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,391,B3,B4,3.5,Boulder corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,392,B3,B4,3.5,Boulder corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,393,E4,E5,4.5,Branching corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,394,E3,E4,3.5,Branching corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,395,E2,E4,3,Branching corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,396,B3,B4,3.5,Boulder corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,397,C2,C3,2.5,Branching corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,398,E3,E4,3.5,Branching corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,399,E2,E3,2.5,Branching corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,400,B2,B3,2.5,Boulder corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,401,E2,E3,2.5,Branching corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,402,E3,E4,3.5,Branching corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,403,B2,B4,3,Boulder corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,404,B4,B4,4,Boulder corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,405,E2,E3,2.5,Branching corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,406,B2,B4,3,Boulder corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,407,E3,E4,3.5,Branching corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,408,B2,B3,2.5,Boulder corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,409,E2,E4,3,Branching corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,410,B2,B4,3,Boulder corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,411,C4,C5,4.5,Branching corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,412,E2,E3,2.5,Branching corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,413,B3,B4,3.5,Boulder corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,414,E2,E4,3,Branching corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,415,E2,E4,3,Branching corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,416,D2,D4,3,Soft corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,417,B2,B3,2.5,Boulder corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,418,E3,E5,4,Branching corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,419,E2,E4,3,Branching corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,420,E4,E5,4.5,Branching corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,421,E1,E3,2,Branching corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,422,B3,B5,4,Boulder corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,423,E3,E4,3.5,Branching corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,424,E2,E5,3.5,Branching corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,425,E4,E4,4,Branching corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,426,E3,E5,4,Branching corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,427,E2,E4,3,Branching corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,428,E2,E4,3,Branching corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,429,E3,E5,4,Branching corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,430,E4,E5,4.5,Branching corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,431,E5,E6,5.5,Branching corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,432,D4,D5,4.5,Soft corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,433,E5,E6,5.5,Branching corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,434,D4,D5,4.5,Soft corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,435,B1,B2,1.5,Boulder corals
bb7a6d07-6052-49a7-a216-799185a43bc9,-23.44004734,151.9120609,"Heron Island, Gantry, Australia",Sunshine Beach State High School,Rodrigo EchagǬe,2023-11-04T14:00:00Z,8:30 AM,Full sunshine,0.6,0,Reef walking,Leeward North,Reef flat,Australia,436,B4,B5,4.5,Boulder corals
5c76a966-772b-47a8-b812-dd7fd708bdd6,-23.4443,151.910995,"Heron Island, Research Beach, Great Barrier Reef (QLD), Australia",Sunshine Beach State High School,Rodrigo  EchagǬe,2023-11-08T14:00:00Z,10:30 AM,Full sunshine,40.6,1,Reef walking,Windward West,Reef flat,Australia,1,E4,E4,4,Branching corals
5c76a966-772b-47a8-b812-dd7fd708bdd6,-23.4443,151.910995,"Heron Island, Research Beach, Great Barrier Reef (QLD), Australia",Sunshine Beach State High School,Rodrigo  EchagǬe,2023-11-08T14:00:00Z,10:30 AM,Full sunshine,40.6,1,Reef walking,Windward West,Reef flat,Australia,2,E4,E4,4,Branching corals
5c76a966-772b-47a8-b812-dd7fd708bdd6,-23.4443,151.910995,"Heron Island, Research Beach, Great Barrier Reef (QLD), Australia",Sunshine Beach State High School,Rodrigo  EchagǬe,2023-11-08T14:00:00Z,10:30 AM,Full sunshine,40.6,1,Reef walking,Windward West,Reef flat,Australia,3,B3,B4,3.5,Boulder corals
5c76a966-772b-47a8-b812-dd7fd708bdd6,-23.4443,151.910995,"Heron Island, Research Beach, Great Barrier Reef (QLD), Australia",Sunshine Beach State High School,Rodrigo  EchagǬe,2023-11-08T14:00:00Z,10:30 AM,Full sunshine,40.6,1,Reef walking,Windward West,Reef flat,Australia,4,E2,E3,2.5,Branching corals
5c76a966-772b-47a8-b812-dd7fd708bdd6,-23.4443,151.910995,"Heron Island, Research Beach, Great Barrier Reef (QLD), Australia",Sunshine Beach State High School,Rodrigo  EchagǬe,2023-11-08T14:00:00Z,10:30 AM,Full sunshine,40.6,1,Reef walking,Windward West,Reef flat,Australia,5,E2,E3,2.5,Branching corals
5c76a966-772b-47a8-b812-dd7fd708bdd6,-23.4443,151.910995,"Heron Island, Research Beach, Great Barrier Reef (QLD), Australia",Sunshine Beach State High School,Rodrigo  EchagǬe,2023-11-08T14:00:00Z,10:30 AM,Full sunshine,40.6,1,Reef walking,Windward West,Reef flat,Australia,6,D2,D3,2.5,Plate corals
5c76a966-772b-47a8-b812-dd7fd708bdd6,-23.4443,151.910995,"Heron Island, Research Beach, Great Barrier Reef (QLD), Australia",Sunshine Beach State High School,Rodrigo  EchagǬe,2023-11-08T14:00:00Z,10:30 AM,Full sunshine,40.6,1,Reef walking,Windward West,Reef flat,Australia,7,D2,D4,3,Boulder corals
5c76a966-772b-47a8-b812-dd7fd708bdd6,-23.4443,151.910995,"Heron Island, Research Beach, Great Barrier Reef (QLD), Australia",Sunshine Beach State High School,Rodrigo  EchagǬe,2023-11-08T14:00:00Z,10:30 AM,Full sunshine,40.6,1,Reef walking,Windward West,Reef flat,Australia,8,E4,E5,4.5,Plate corals
5c76a966-772b-47a8-b812-dd7fd708bdd6,-23.4443,151.910995,"Heron Island, Research Beach, Great Barrier Reef (QLD), Australia",Sunshine Beach State High School,Rodrigo  EchagǬe,2023-11-08T14:00:00Z,10:30 AM,Full sunshine,40.6,1,Reef walking,Windward West,Reef flat,Australia,9,E2,E4,3,Branching corals
5c76a966-772b-47a8-b812-dd7fd708bdd6,-23.4443,151.910995,"Heron Island, Research Beach, Great Barrier Reef (QLD), Australia",Sunshine Beach State High School,Rodrigo  EchagǬe,2023-11-08T14:00:00Z,10:30 AM,Full sunshine,40.6,1,Reef walking,Windward West,Reef flat,Australia,10,D2,D4,3,Branching corals
5c76a966-772b-47a8-b812-dd7fd708bdd6,-23.4443,151.910995,"Heron Island, Research Beach, Great Barrier Reef (QLD), Australia",Sunshine Beach State High School,Rodrigo  EchagǬe,2023-11-08T14:00:00Z,10:30 AM,Full sunshine,40.6,1,Reef walking,Windward West,Reef flat,Australia,11,C3,C5,4,Branching corals
5c76a966-772b-47a8-b812-dd7fd708bdd6,-23.4443,151.910995,"Heron Island, Research Beach, Great Barrier Reef (QLD), Australia",Sunshine Beach State High School,Rodrigo  EchagǬe,2023-11-08T14:00:00Z,10:30 AM,Full sunshine,40.6,1,Reef walking,Windward West,Reef flat,Australia,12,E3,E5,4,Branching corals
5c76a966-772b-47a8-b812-dd7fd708bdd6,-23.4443,151.910995,"Heron Island, Research Beach, Great Barrier Reef (QLD), Australia",Sunshine Beach State High School,Rodrigo  EchagǬe,2023-11-08T14:00:00Z,10:30 AM,Full sunshine,40.6,1,Reef walking,Windward West,Reef flat,Australia,13,E3,E4,3.5,Branching corals
5c76a966-772b-47a8-b812-dd7fd708bdd6,-23.4443,151.910995,"Heron Island, Research Beach, Great Barrier Reef (QLD), Australia",Sunshine Beach State High School,Rodrigo  EchagǬe,2023-11-08T14:00:00Z,10:30 AM,Full sunshine,40.6,1,Reef walking,Windward West,Reef flat,Australia,14,B2,B4,3,Branching corals
5c76a966-772b-47a8-b812-dd7fd708bdd6,-23.4443,151.910995,"Heron Island, Research Beach, Great Barrier Reef (QLD), Australia",Sunshine Beach State High School,Rodrigo  EchagǬe,2023-11-08T14:00:00Z,10:30 AM,Full sunshine,40.6,1,Reef walking,Windward West,Reef flat,Australia,15,D2,D4,3,Plate corals
5c76a966-772b-47a8-b812-dd7fd708bdd6,-23.4443,151.910995,"Heron Island, Research Beach, Great Barrier Reef (QLD), Australia",Sunshine Beach State High School,Rodrigo  EchagǬe,2023-11-08T14:00:00Z,10:30 AM,Full sunshine,40.6,1,Reef walking,Windward West,Reef flat,Australia,16,E3,E4,3.5,Plate corals
5c76a966-772b-47a8-b812-dd7fd708bdd6,-23.4443,151.910995,"Heron Island, Research Beach, Great Barrier Reef (QLD), Australia",Sunshine Beach State High School,Rodrigo  EchagǬe,2023-11-08T14:00:00Z,10:30 AM,Full sunshine,40.6,1,Reef walking,Windward West,Reef flat,Australia,17,E2,E4,3,Branching corals
5c76a966-772b-47a8-b812-dd7fd708bdd6,-23.4443,151.910995,"Heron Island, Research Beach, Great Barrier Reef (QLD), Australia",Sunshine Beach State High School,Rodrigo  EchagǬe,2023-11-08T14:00:00Z,10:30 AM,Full sunshine,40.6,1,Reef walking,Windward West,Reef flat,Australia,18,E3,E4,3.5,Branching corals
5c76a966-772b-47a8-b812-dd7fd708bdd6,-23.4443,151.910995,"Heron Island, Research Beach, Great Barrier Reef (QLD), Australia",Sunshine Beach State High School,Rodrigo  EchagǬe,2023-11-08T14:00:00Z,10:30 AM,Full sunshine,40.6,1,Reef walking,Windward West,Reef flat,Australia,19,E2,E3,2.5,Branching corals
5c76a966-772b-47a8-b812-dd7fd708bdd6,-23.4443,151.910995,"Heron Island, Research Beach, Great Barrier Reef (QLD), Australia",Sunshine Beach State High School,Rodrigo  EchagǬe,2023-11-08T14:00:00Z,10:30 AM,Full sunshine,40.6,1,Reef walking,Windward West,Reef flat,Australia,20,E3,E4,3.5,Plate corals
5c76a966-772b-47a8-b812-dd7fd708bdd6,-23.4443,151.910995,"Heron Island, Research Beach, Great Barrier Reef (QLD), Australia",Sunshine Beach State High School,Rodrigo  EchagǬe,2023-11-08T14:00:00Z,10:30 AM,Full sunshine,40.6,1,Reef walking,Windward West,Reef flat,Australia,21,D1,D4,2.5,Branching corals
5c76a966-772b-47a8-b812-dd7fd708bdd6,-23.4443,151.910995,"Heron Island, Research Beach, Great Barrier Reef (QLD), Australia",Sunshine Beach State High School,Rodrigo  EchagǬe,2023-11-08T14:00:00Z,10:30 AM,Full sunshine,40.6,1,Reef walking,Windward West,Reef flat,Australia,22,D2,D4,3,Branching corals
5c76a966-772b-47a8-b812-dd7fd708bdd6,-23.4443,151.910995,"Heron Island, Research Beach, Great Barrier Reef (QLD), Australia",Sunshine Beach State High School,Rodrigo  EchagǬe,2023-11-08T14:00:00Z,10:30 AM,Full sunshine,40.6,1,Reef walking,Windward West,Reef flat,Australia,23,D3,E5,4,Branching corals
5c76a966-772b-47a8-b812-dd7fd708bdd6,-23.4443,151.910995,"Heron Island, Research Beach, Great Barrier Reef (QLD), Australia",Sunshine Beach State High School,Rodrigo  EchagǬe,2023-11-08T14:00:00Z,10:30 AM,Full sunshine,40.6,1,Reef walking,Windward West,Reef flat,Australia,24,D3,E5,4,Branching corals
5c76a966-772b-47a8-b812-dd7fd708bdd6,-23.4443,151.910995,"Heron Island, Research Beach, Great Barrier Reef (QLD), Australia",Sunshine Beach State High School,Rodrigo  EchagǬe,2023-11-08T14:00:00Z,10:30 AM,Full sunshine,40.6,1,Reef walking,Windward West,Reef flat,Australia,25,D2,E4,3,Branching corals
5c76a966-772b-47a8-b812-dd7fd708bdd6,-23.4443,151.910995,"Heron Island, Research Beach, Great Barrier Reef (QLD), Australia",Sunshine Beach State High School,Rodrigo  EchagǬe,2023-11-08T14:00:00Z,10:30 AM,Full sunshine,40.6,1,Reef walking,Windward West,Reef flat,Australia,26,E3,D5,4,Branching corals
